   0.0000000      0.57453114    
   1.0000000      0.57515073    
   2.0000000      0.57579583    
   3.0000000      0.57709128    
   4.0000000      0.57918996    
   5.0000000      0.58102190    
   6.0000000      0.58529794    
   7.0000000      0.59092844    
   8.0000000      0.59960562    
   9.0000000      0.61122304    
   10.000000      0.63095647    
   11.000000      0.65821588    
   12.000000      0.69921005    
   13.000000      0.76015520    
   14.000000      0.83907372    
   15.000000      0.93303019    
   16.000000       1.0325519    
   17.000000       1.1235480    
   18.000000       1.1776748    
   19.000000       1.2006269    
   20.000000       1.2053268    
   21.000000       1.1953317    
   22.000000       1.1789435    
   23.000000       1.1645067    
   24.000000       1.1575210    
   25.000000       1.1551632    
   26.000000       1.1524786    
   27.000000       1.1623313    
   28.000000       1.1876034    
   29.000000       1.2088166    
   30.000000       1.2133093    
   31.000000       1.2188957    
   32.000000       1.2321110    
   33.000000       1.2489678    
   34.000000       1.2683865    
   35.000000       1.2919736    
   36.000000       1.3154587    
   37.000000       1.3234553    
   38.000000       1.3181653    
   39.000000       1.2993126    
   40.000000       1.2759494    
   41.000000       1.2624787    
   42.000000       1.2594122    
   43.000000       1.2618901    
   44.000000       1.2712077    
   45.000000       1.2825459    
   46.000000       1.2910441    
   47.000000       1.2925236    
   48.000000       1.2868060    
   49.000000       1.2844526    
   50.000000       1.2794851    
   51.000000       1.2847590    
   52.000000       1.2878184    
   53.000000       1.2891093    
   54.000000       1.2833781    
   55.000000       1.2793646    
   56.000000       1.2704246    
   57.000000       1.2682303    
   58.000000       1.2782350    
   59.000000       1.2908676    
   60.000000       1.2992326    
   61.000000       1.3049687    
   62.000000       1.3063338    
   63.000000       1.3054249    
   64.000000       1.3004441    
   65.000000       1.2977710    
   66.000000       1.3004544    
   67.000000       1.3050773    
   68.000000       1.3148732    
   69.000000       1.3233310    
   70.000000       1.3238916    
   71.000000       1.3195472    
   72.000000       1.3126214    
   73.000000       1.3081816    
   74.000000       1.3045346    
   75.000000       1.3141154    
   76.000000       1.3222246    
   77.000000       1.3289082    
   78.000000       1.3343379    
   79.000000       1.3341432    
   80.000000       1.3314552    
   81.000000       1.3263736    
   82.000000       1.3274474    
   83.000000       1.3360726    
   84.000000       1.3432645    
   85.000000       1.3476077    
   86.000000       1.3472599    
   87.000000       1.3433818    
   88.000000       1.3375785    
   89.000000       1.3311559    
   90.000000       1.3270595    
   91.000000       1.3352944    
   92.000000       1.3419507    
   93.000000       1.3498932    
   94.000000       1.3538451    
   95.000000       1.3532611    
   96.000000       1.3474487    
   97.000000       1.3431897    
   98.000000       1.3433346    
   99.000000       1.3473836    
   100.00000       1.3517767    
   101.00000       1.3576307    
   102.00000       1.3611203    
   103.00000       1.3609891    
   104.00000       1.3577842    
   105.00000       1.3542719    
   106.00000       1.3530055    
   107.00000       1.3514477    
   108.00000       1.3540498    
   109.00000       1.3536086    
   110.00000       1.3594315    
   111.00000       1.3592900    
   112.00000       1.3584394    
   113.00000       1.3578839    
   114.00000       1.3580731    
   115.00000       1.3606071    
   116.00000       1.3645803    
   117.00000       1.3672230    
   118.00000       1.3684530    
   119.00000       1.3688822    
   120.00000       1.3690579    
